,Year,Semester,Course,Total Students,Course Name,Average_Grade
1331,2017-18,2,AE696A,35,"INSTRUMENTATION, MEASUREMENTS AND EXPERIMENTS IN FLUIDS",8.05714285714286
1332,2017-18,2,ART105A,179,INTRODUCTION TO THE ART OF VIDEO MAKING,8.32402234636871
1333,2017-18,2,CHM202A,20,BASIC ORGANIC CHEMISTRY -II,6.9
1334,2017-18,2,CHM342A,60,INORGANIC CHEMISTRY -II,6.93333333333333
1335,2017-18,2,CHM651A,30,CRYSTAL AND MOLECULAR STRUCTURE DETERMINATION,8.33333333333333
1336,2017-18,2,ENG445A,24,LITERATURE & THE INDIVIDUAL,9
1337,2017-18,2,PHI450A,53,PHILOSOPHICAL AESTHETICS,6.37735849056604
1338,2017-18,2,ENG743A,26,FEMINIST THEORY AND LITERATURE,6.23076923076923
1339,2017-18,2,BSE615A,86,BIOELECTRICITY,7.16279069767442
1340,2017-18,2,EE381A,136,ELECTRICAL ENGINEERING LABORATORY -II,9.05882352941176
1341,2017-18,2,EE301A,129,DIGITAL SIGNAL PROCESSING,7.30232558139535
1342,2017-18,2,EE311A,61,MICROELECTRONICS II,7.50819672131148
1343,2017-18,2,MSE639A,49,INTERFACES AND MATERIALS PROPERTIES,6.61224489795918
1344,2017-18,2,PSY499A,136,PSYCHOLOGY OF LANGUAGE,6.97058823529412
1345,2017-18,2,MSE604A,40,SCIENCE AND TECHNOLOGY OF THIN FILMS AND DEVICE FABRICATION,7.65
1346,2017-18,2,EE321A,62,COMMUNICATION SYSTEMS,7
1347,2017-18,2,CS698B,15,LINEAR ALGEBRA TOOLS FOR THEORETICAL COMPUTER SCIENCE,6.93333333333333
1348,2017-18,2,PSY454A,83,SOCIAL PSYCHOLOGY,7.25301204819277
1349,2017-18,2,PHY101A,405,PHYSICS LABORATORY,8.55802469135803
1350,2017-18,2,CS648A,28,RANDOMIZED ALGORITHMS,7.35714285714286
1351,2017-18,2,CS335A,136,COMPILER DESIGN,6.11764705882353
